Person ID,Name,First name,Last name,Party,Constituency,URI
10499,John Redwood,John,Redwood,Conservative,Wokingham,https://www.theyworkforyou.com/mp/10499/john_redwood/wokingham
25170,Steve Reed,Steve,Reed,Labour/Co-operative,Croydon North,https://www.theyworkforyou.com/mp/25170/steve_reed/croydon_north
25332,Christina Rees,Christina,Rees,Labour/Co-operative,Neath,https://www.theyworkforyou.com/mp/25332/christina_rees/neath
24926,Jacob Rees-Mogg,Jacob,Rees-Mogg,Conservative,North East Somerset,https://www.theyworkforyou.com/mp/24926/jacob_rees-mogg/north_east_somerset
25681,Ellie Reeves,Ellie,Reeves,Labour,Lewisham West and Penge,https://www.theyworkforyou.com/mp/25681/ellie_reeves/lewisham_west_and_penge
24851,Rachel Reeves,Rachel,Reeves,Labour,Leeds West,https://www.theyworkforyou.com/mp/24851/rachel_reeves/leeds_west
24868,Emma Reynolds,Emma,Reynolds,Labour,Wolverhampton North East,https://www.theyworkforyou.com/mp/24868/emma_reynolds/wolverhampton_north_east
24929,Jonathan Reynolds,Jonathan,Reynolds,Labour/Co-operative,Stalybridge and Hyde,https://www.theyworkforyou.com/mp/24929/jonathan_reynolds/stalybridge_and_hyde
25321,Marie Rimmer,Marie,Rimmer,Labour,St Helens South and Whiston,https://www.theyworkforyou.com/mp/25321/marie_rimmer/st_helens_south_and_whiston
10505,Laurence Robertson,Laurence,Robertson,Conservative,Tewkesbury,https://www.theyworkforyou.com/mp/10505/laurence_robertson/tewkesbury
25280,Gavin Robinson,Gavin,Robinson,DUP,Belfast East,https://www.theyworkforyou.com/mp/25280/gavin_robinson/belfast_east
10506,Geoffrey Robinson,Geoffrey,Robinson,Labour,Coventry North West,https://www.theyworkforyou.com/mp/10506/geoffrey_robinson/coventry_north_west
25405,Mary Robinson,Mary,Robinson,Conservative,Cheadle,https://www.theyworkforyou.com/mp/25405/mary_robinson/cheadle
25691,Matt Rodda,Matt,Rodda,Labour,Reading East,https://www.theyworkforyou.com/mp/25691/matt_rodda/reading_east
11199,Andrew Rosindell,Andrew,Rosindell,Conservative,Romford,https://www.theyworkforyou.com/mp/11199/andrew_rosindell/romford
25531,Douglas Ross,Douglas,Ross,Conservative,Moray,https://www.theyworkforyou.com/mp/25531/douglas_ross/moray
25684,Danielle Rowley,Danielle,Rowley,Labour,Midlothian,https://www.theyworkforyou.com/mp/25684/danielle_rowley/midlothian
25685,Lee Rowley,Lee,Rowley,Conservative,North East Derbyshire,https://www.theyworkforyou.com/mp/25685/lee_rowley/north_east_derbyshire
10518,Chris Ruane,Chris,Ruane,Labour,Vale of Clwyd,https://www.theyworkforyou.com/mp/10518/chris_ruane/vale_of_clwyd
24795,Amber Rudd,Amber,Rudd,Conservative,Hastings and Rye,https://www.theyworkforyou.com/mp/24795/amber_rudd/hastings_and_rye
25667,Lloyd Russell-Moyle,Lloyd,Russell-Moyle,Labour/Co-operative,"Brighton, Kemptown",https://www.theyworkforyou.com/mp/25667/lloyd_russell-moyle/brighton%2C_kemptown
24820,David Rutley,David,Rutley,Conservative,Macclesfield,https://www.theyworkforyou.com/mp/24820/david_rutley/macclesfield
10523,Joan Ryan,Joan,Ryan,Independent,Enfield North,https://www.theyworkforyou.com/mp/10523/joan_ryan/enfield_north
25363,Antoinette Sandbach,Antoinette,Sandbach,Conservative,Eddisbury,https://www.theyworkforyou.com/mp/25363/antoinette_sandbach/eddisbury
25302,Liz Saville-Roberts,Liz,Saville-Roberts,Plaid Cymru,Dwyfor Meirionnydd,https://www.theyworkforyou.com/mp/25302/liz_saville-roberts/dwyfor_meirionnydd
25331,Paul Scully,Paul,Scully,Conservative,Sutton and Cheam,https://www.theyworkforyou.com/mp/25331/paul_scully/sutton_and_cheam
25645,Bob Seely,Bob,Seely,Conservative,Isle of Wight,https://www.theyworkforyou.com/mp/25645/bob_seely/isle_of_wight
11216,Andrew Selous,Andrew,Selous,Conservative,South West Bedfordshire,https://www.theyworkforyou.com/mp/11216/andrew_selous/south_west_bedfordshire
25385,Naseem Shah,Naseem,Shah,Labour,Bradford West,https://www.theyworkforyou.com/mp/25385/naseem_shah/bradford_west
13864,Jim Shannon,Jim,Shannon,DUP,Strangford,https://www.theyworkforyou.com/mp/13864/jim_shannon/strangford
11917,Grant Shapps,Grant,Shapps,Conservative,Welwyn Hatfield,https://www.theyworkforyou.com/mp/11917/grant_shapps/welwyn_hatfield
24902,Alok Sharma,Alok,Sharma,Conservative,Reading West,https://www.theyworkforyou.com/mp/24902/alok_sharma/reading_west
13934,Virendra Sharma,Virendra,Sharma,Labour,"Ealing, Southall",https://www.theyworkforyou.com/mp/13934/virendra_sharma/ealing%2C_southall
10534,Barry Sheerman,Barry,Sheerman,Labour/Co-operative,Huddersfield,https://www.theyworkforyou.com/mp/10534/barry_sheerman/huddersfield
24893,Alec Shelbrooke,Alec,Shelbrooke,Conservative,Elmet and Rothwell,https://www.theyworkforyou.com/mp/24893/alec_shelbrooke/elmet_and_rothwell
25341,Tommy Sheppard,Tommy,Sheppard,Scottish National Party,Edinburgh East,https://www.theyworkforyou.com/mp/25341/tommy_sheppard/edinburgh_east
25421,Paula Sherriff,Paula,Sherriff,Labour,Dewsbury,https://www.theyworkforyou.com/mp/25421/paula_sherriff/dewsbury
24847,Gavin Shuker,Gavin,Shuker,Independent,Luton South,https://www.theyworkforyou.com/mp/24847/gavin_shuker/luton_south
25344,Tulip Siddiq,Tulip,Siddiq,Labour,Hampstead and Kilburn,https://www.theyworkforyou.com/mp/25344/tulip_siddiq/hampstead_and_kilburn
11892,David Simpson,David,Simpson,DUP,Upper Bann,https://www.theyworkforyou.com/mp/11892/david_simpson/upper_bann
10542,Keith Simpson,Keith,Simpson,Conservative,Broadland,https://www.theyworkforyou.com/mp/10542/keith_simpson/broadland
24713,Chris Skidmore,Chris,Skidmore,Conservative,Kingswood,https://www.theyworkforyou.com/mp/24713/chris_skidmore/kingswood
10544,Dennis Skinner,Dennis,Skinner,Labour,Bolsover,https://www.theyworkforyou.com/mp/10544/dennis_skinner/bolsover
11559,Andrew Slaughter,Andrew,Slaughter,Labour,Hammersmith,https://www.theyworkforyou.com/mp/11559/andrew_slaughter/hammersmith
25435,Ruth Smeeth,Ruth,Smeeth,Labour,Stoke-on-Trent North,https://www.theyworkforyou.com/mp/25435/ruth_smeeth/stoke-on-trent_north
11814,Angela Smith,Angela,Smith,Independent,Penistone and Stocksbridge,https://www.theyworkforyou.com/mp/11814/angela_smith/penistone_and_stocksbridge
25432,Cat Smith,Cat,Smith,Labour,Lancaster and Fleetwood,https://www.theyworkforyou.com/mp/25432/cat_smith/lancaster_and_fleetwood
24691,Chloe Smith,Chloe,Smith,Conservative,Norwich North,https://www.theyworkforyou.com/mp/24691/chloe_smith/norwich_north
25631,Eleanor Smith,Eleanor,Smith,Labour,Wolverhampton South West,https://www.theyworkforyou.com/mp/25631/eleanor_smith/wolverhampton_south_west
24802,Henry Smith,Henry,Smith,Conservative,Crawley,https://www.theyworkforyou.com/mp/24802/henry_smith/crawley
25366,Jeff Smith,Jeff,Smith,Labour,"Manchester, Withington",https://www.theyworkforyou.com/mp/25366/jeff_smith/manchester%2C_withington
24961,Julian Smith,Julian,Smith,Conservative,Skipton and Ripon,https://www.theyworkforyou.com/mp/24961/julian_smith/skipton_and_ripon
25672,Laura Smith,Laura,Smith,Labour,Crewe and Nantwich,https://www.theyworkforyou.com/mp/25672/laura_smith/crewe_and_nantwich
24728,Nick Smith,Nick,Smith,Labour,Blaenau Gwent,https://www.theyworkforyou.com/mp/24728/nick_smith/blaenau_gwent
24797,Owen Smith,Owen,Smith,Labour,Pontypridd,https://www.theyworkforyou.com/mp/24797/owen_smith/pontypridd
25345,Royston Smith,Royston,Smith,Conservative,"Southampton, Itchen",https://www.theyworkforyou.com/mp/25345/royston_smith/southampton%2C_itchen
25390,Karin Smyth,Karin,Smyth,Labour,Bristol South,https://www.theyworkforyou.com/mp/25390/karin_smyth/bristol_south
25601,Gareth Snell,Gareth,Snell,Labour/Co-operative,Stoke-on-Trent Central,https://www.theyworkforyou.com/mp/25601/gareth_snell/stoke-on-trent_central
10555,Nicholas Soames,Nicholas,Soames,Conservative,Mid Sussex,https://www.theyworkforyou.com/mp/10555/nicholas_soames/mid_sussex
25680,Alex Sobel,Alex,Sobel,Labour/Co-operative,Leeds North West,https://www.theyworkforyou.com/mp/25680/alex_sobel/leeds_north_west
24772,Anna Soubry,Anna,Soubry,Independent,Broxtowe,https://www.theyworkforyou.com/mp/24772/anna_soubry/broxtowe
10558,John Spellar,John,Spellar,Labour,Warley,https://www.theyworkforyou.com/mp/10558/john_spellar/warley
10559,Caroline Spelman,Caroline,Spelman,Conservative,Meriden,https://www.theyworkforyou.com/mp/10559/caroline_spelman/meriden
24909,Mark Spencer,Mark,Spencer,Conservative,Sherwood,https://www.theyworkforyou.com/mp/24909/mark_spencer/sherwood
25353,Keir Starmer,Keir,Starmer,Labour,Holborn and St Pancras,https://www.theyworkforyou.com/mp/25353/keir_starmer/holborn_and_st_pancras
25306,Chris Stephens,Chris,Stephens,Scottish National Party,Glasgow South West,https://www.theyworkforyou.com/mp/25306/chris_stephens/glasgow_south_west
24759,Andrew Stephenson,Andrew,Stephenson,Conservative,Pendle,https://www.theyworkforyou.com/mp/24759/andrew_stephenson/pendle
25304,Jo Stevens,Jo,Stevens,Labour,Cardiff Central,https://www.theyworkforyou.com/mp/25304/jo_stevens/cardiff_central
24799,John Stevenson,John,Stevenson,Conservative,Carlisle,https://www.theyworkforyou.com/mp/24799/john_stevenson/carlisle
24907,Bob Stewart,Bob,Stewart,Conservative,Beckenham,https://www.theyworkforyou.com/mp/24907/bob_stewart/beckenham
24947,Iain Stewart,Iain,Stewart,Conservative,Milton Keynes South,https://www.theyworkforyou.com/mp/24947/iain_stewart/milton_keynes_south
24964,Rory Stewart,Rory,Stewart,Conservative,Penrith and The Border,https://www.theyworkforyou.com/mp/24964/rory_stewart/penrith_and_the_border
25668,Jamie Stone,Jamie,Stone,Liberal Democrat,"Caithness, Sutherland and Easter Ross",https://www.theyworkforyou.com/mp/25668/jamie_stone/caithness%2C_sutherland_and_easter_ross
10575,Gary Streeter,Gary,Streeter,Conservative,South West Devon,https://www.theyworkforyou.com/mp/10575/gary_streeter/south_west_devon
25320,Wes Streeting,Wes,Streeting,Labour,Ilford North,https://www.theyworkforyou.com/mp/25320/wes_streeting/ilford_north
24914,Mel Stride,Mel,Stride,Conservative,Central Devon,https://www.theyworkforyou.com/mp/24914/mel_stride/central_devon
10576,Graham Stringer,Graham,Stringer,Labour,Blackley and Broughton,https://www.theyworkforyou.com/mp/10576/graham_stringer/blackley_and_broughton
11406,Graham Stuart,Graham,Stuart,Conservative,Beverley and Holderness,https://www.theyworkforyou.com/mp/11406/graham_stuart/beverley_and_holderness
24853,Julian Sturdy,Julian,Sturdy,Conservative,York Outer,https://www.theyworkforyou.com/mp/24853/julian_sturdy/york_outer
25428,Rishi Sunak,Rishi,Sunak,Conservative,Richmond (Yorks),https://www.theyworkforyou.com/mp/25428/rishi_sunak/richmond_%28yorks%29
10580,Desmond Swayne,Desmond,Swayne,Conservative,New Forest West,https://www.theyworkforyou.com/mp/10580/desmond_swayne/new_forest_west
25639,Paul Sweeney,Paul,Sweeney,Labour,Glasgow North East,https://www.theyworkforyou.com/mp/25639/paul_sweeney/glasgow_north_east
11971,Jo Swinson,Jo,Swinson,Liberal Democrat,East Dunbartonshire,https://www.theyworkforyou.com/mp/11971/jo_swinson/east_dunbartonshire
11265,Hugo Swire,Hugo,Swire,Conservative,East Devon,https://www.theyworkforyou.com/mp/11265/hugo_swire/east_devon
10582,Robert Syms,Robert,Syms,Conservative,Poole,https://www.theyworkforyou.com/mp/10582/robert_syms/poole
11267,Mark Tami,Mark,Tami,Labour,Alyn and Deeside,https://www.theyworkforyou.com/mp/11267/mark_tami/alyn_and_deeside
25327,Alison Thewliss,Alison,Thewliss,Scottish National Party,Glasgow Central,https://www.theyworkforyou.com/mp/25327/alison_thewliss/glasgow_central
25440,Derek Thomas,Derek,Thomas,Conservative,St Ives,https://www.theyworkforyou.com/mp/25440/derek_thomas/st_ives
10594,Gareth Thomas,Gareth,Thomas,Labour/Co-operative,Harrow West,https://www.theyworkforyou.com/mp/10594/gareth_thomas/harrow_west
25279,Nick Thomas-Symonds,Nick,Thomas-Symonds,Labour,Torfaen,https://www.theyworkforyou.com/mp/25279/nick_thomas-symonds/torfaen
25539,Ross Thomson,Ross,Thomson,Conservative,Aberdeen South,https://www.theyworkforyou.com/mp/25539/ross_thomson/aberdeen_south
11656,Emily Thornberry,Emily,Thornberry,Labour,Islington South and Finsbury,https://www.theyworkforyou.com/mp/11656/emily_thornberry/islington_south_and_finsbury
25371,Maggie Throup,Maggie,Throup,Conservative,Erewash,https://www.theyworkforyou.com/mp/25371/maggie_throup/erewash
10596,Stephen Timms,Stephen,Timms,Labour,East Ham,https://www.theyworkforyou.com/mp/10596/stephen_timms/east_ham
25430,Kelly Tolhurst,Kelly,Tolhurst,Conservative,Rochester and Strood,https://www.theyworkforyou.com/mp/25430/kelly_tolhurst/rochester_and_strood
24870,Justin Tomlinson,Justin,Tomlinson,Conservative,North Swindon,https://www.theyworkforyou.com/mp/24870/justin_tomlinson/north_swindon
25422,Michael Tomlinson,Michael,Tomlinson,Conservative,Mid Dorset and North Poole,https://www.theyworkforyou.com/mp/25422/michael_tomlinson/mid_dorset_and_north_poole
25290,Craig Tracey,Craig,Tracey,Conservative,North Warwickshire,https://www.theyworkforyou.com/mp/25290/craig_tracey/north_warwickshire
10602,David Tredinnick,David,Tredinnick,Conservative,Bosworth,https://www.theyworkforyou.com/mp/10602/david_tredinnick/bosworth
25439,Anne-Marie Trevelyan,Anne-Marie,Trevelyan,Conservative,Berwick-upon-Tweed,https://www.theyworkforyou.com/mp/25439/anne-marie_trevelyan/berwick-upon-tweed
10604,Jon Trickett,Jon,Trickett,Labour,Hemsworth,https://www.theyworkforyou.com/mp/10604/jon_trickett/hemsworth
24941,Elizabeth Truss,Elizabeth,Truss,Conservative,South West Norfolk,https://www.theyworkforyou.com/mp/24941/elizabeth_truss/south_west_norfolk
25374,Thomas Tugendhat,Thomas,Tugendhat,Conservative,Tonbridge and Malling,https://www.theyworkforyou.com/mp/25374/thomas_tugendhat/tonbridge_and_malling
25313,Anna Turley,Anna,Turley,Labour/Co-operative,Redcar,https://www.theyworkforyou.com/mp/25313/anna_turley/redcar
24767,Karl Turner,Karl,Turner,Labour,Kingston upon Hull East,https://www.theyworkforyou.com/mp/24767/karl_turner/kingston_upon_hull_east
10610,Derek Twigg,Derek,Twigg,Labour,Halton,https://www.theyworkforyou.com/mp/10610/derek_twigg/halton
10611,Stephen Twigg,Stephen,Twigg,Labour/Co-operative,"Liverpool, West Derby",https://www.theyworkforyou.com/mp/10611/stephen_twigg/liverpool%2C_west_derby
25623,Liz Twist,Liz,Twist,Labour,Blaydon,https://www.theyworkforyou.com/mp/25623/liz_twist/blaydon
24950,Chuka Umunna,Chuka,Umunna,Independent,Streatham,https://www.theyworkforyou.com/mp/24950/chuka_umunna/streatham
11905,Ed Vaizey,Ed,Vaizey,Conservative,Wantage,https://www.theyworkforyou.com/mp/11905/ed_vaizey/wantage
11475,Shailesh Vara,Shailesh,Vara,Conservative,North West Cambridgeshire,https://www.theyworkforyou.com/mp/11475/shailesh_vara/north_west_cambridgeshire
10614,Keith Vaz,Keith,Vaz,Labour,Leicester East,https://www.theyworkforyou.com/mp/10614/keith_vaz/leicester_east
24852,Valerie Vaz,Valerie,Vaz,Labour,Walsall South,https://www.theyworkforyou.com/mp/24852/valerie_vaz/walsall_south
24814,Martin Vickers,Martin,Vickers,Conservative,Cleethorpes,https://www.theyworkforyou.com/mp/24814/martin_vickers/cleethorpes
11500,Theresa Villiers,Theresa,Villiers,Conservative,Chipping Barnet,https://www.theyworkforyou.com/mp/11500/theresa_villiers/chipping_barnet
11461,Charles Walker,Charles,Walker,Conservative,Broxbourne,https://www.theyworkforyou.com/mp/11461/charles_walker/broxbourne
24862,Robin Walker,Robin,Walker,Conservative,Worcester,https://www.theyworkforyou.com/mp/24862/robin_walker/worcester
25671,Thelma Walker,Thelma,Walker,Labour,Colne Valley,https://www.theyworkforyou.com/mp/25671/thelma_walker/colne_valley
11668,Ben Wallace,Ben,Wallace,Conservative,Wyre and Preston North,https://www.theyworkforyou.com/mp/11668/ben_wallace/wyre_and_preston_north
25372,David Warburton,David,Warburton,Conservative,Somerton and Frome,https://www.theyworkforyou.com/mp/25372/david_warburton/somerton_and_frome
25395,Matt Warman,Matt,Warman,Conservative,Boston and Skegness,https://www.theyworkforyou.com/mp/25395/matt_warman/boston_and_skegness
25644,Giles Watling,Giles,Watling,Conservative,Clacton,https://www.theyworkforyou.com/mp/25644/giles_watling/clacton
11309,Tom Watson,Tom,Watson,Labour,West Bromwich East,https://www.theyworkforyou.com/mp/11309/tom_watson/west_bromwich_east
25328,Catherine West,Catherine,West,Labour,Hornsey and Wood Green,https://www.theyworkforyou.com/mp/25328/catherine_west/hornsey_and_wood_green
25701,Matt Western,Matt,Western,Labour,Warwick and Leamington,https://www.theyworkforyou.com/mp/25701/matt_western/warwick_and_leamington
25398,Helen Whately,Helen,Whately,Conservative,Faversham and Mid Kent,https://www.theyworkforyou.com/mp/25398/helen_whately/faversham_and_mid_kent
24769,Heather Wheeler,Heather,Wheeler,Conservative,South Derbyshire,https://www.theyworkforyou.com/mp/24769/heather_wheeler/south_derbyshire
10630,Alan Whitehead,Alan,Whitehead,Labour,"Southampton, Test",https://www.theyworkforyou.com/mp/10630/alan_whitehead/southampton%2C_test
25651,Martin Whitfield,Martin,Whitfield,Labour,East Lothian,https://www.theyworkforyou.com/mp/25651/martin_whitfield/east_lothian
25318,Philippa Whitford,Philippa,Whitford,Scottish National Party,Central Ayrshire,https://www.theyworkforyou.com/mp/25318/philippa_whitford/central_ayrshire
24944,Craig Whittaker,Craig,Whittaker,Conservative,Calder Valley,https://www.theyworkforyou.com/mp/24944/craig_whittaker/calder_valley
10632,John Whittingdale,John,Whittingdale,Conservative,Maldon,https://www.theyworkforyou.com/mp/10632/john_whittingdale/maldon
11318,Bill Wiggin,Bill,Wiggin,Conservative,North Herefordshire,https://www.theyworkforyou.com/mp/11318/bill_wiggin/north_herefordshire
11323,Hywel Williams,Hywel,Williams,Plaid Cymru,Arfon,https://www.theyworkforyou.com/mp/11323/hywel_williams/arfon
25621,Paul Williams,Paul,Williams,Labour,Stockton South,https://www.theyworkforyou.com/mp/25621/paul_williams/stockton_south
24830,Chris Williamson,Chris,Williamson,Labour,Derby North,https://www.theyworkforyou.com/mp/24830/chris_williamson/derby_north
24729,Gavin Williamson,Gavin,Williamson,Conservative,South Staffordshire,https://www.theyworkforyou.com/mp/24729/gavin_williamson/south_staffordshire
13933,Phil Wilson,Phil,Wilson,Labour,Sedgefield,https://www.theyworkforyou.com/mp/13933/phil_wilson/sedgefield
11374,Sammy Wilson,Sammy,Wilson,DUP,East Antrim,https://www.theyworkforyou.com/mp/11374/sammy_wilson/east_antrim
10648,Rosie Winterton,Rosie,Winterton,Labour,Doncaster Central,https://www.theyworkforyou.com/mp/10648/rosie_winterton/doncaster_central
11333,Pete Wishart,Pete,Wishart,Scottish National Party,Perth and North Perthshire,https://www.theyworkforyou.com/mp/11333/pete_wishart/perth_and_north_perthshire
24761,Sarah Wollaston,Sarah,Wollaston,Independent,Totnes,https://www.theyworkforyou.com/mp/24761/sarah_wollaston/totnes
25362,Mike Wood,Mike,Wood,Conservative,Dudley South,https://www.theyworkforyou.com/mp/25362/mike_wood/dudley_south
24837,John Woodcock,John,Woodcock,Independent,Barrow and Furness,https://www.theyworkforyou.com/mp/24837/john_woodcock/barrow_and_furness
25360,William Wragg,William,Wragg,Conservative,Hazel Grove,https://www.theyworkforyou.com/mp/25360/william_wragg/hazel_grove
11791,Jeremy Wright,Jeremy,Wright,Conservative,Kenilworth and Southam,https://www.theyworkforyou.com/mp/11791/jeremy_wright/kenilworth_and_southam
25649,Mohammad Yasin,Mohammad,Yasin,Labour,Bedford,https://www.theyworkforyou.com/mp/25649/mohammad_yasin/bedford
24822,Nadhim Zahawi,Nadhim,Zahawi,Conservative,Stratford-on-Avon,https://www.theyworkforyou.com/mp/24822/nadhim_zahawi/stratford-on-avon
25386,Daniel Zeichner,Daniel,Zeichner,Labour,Cambridge,https://www.theyworkforyou.com/mp/25386/daniel_zeichner/cambridge
